country,0,1,2,3,4,5,6,7,8,c1,c2
Austria,0.33869999647140503,0.22200000286102295,0.439300000667572,0.40610000491142273,0.399399995803833,0.19449999928474426,0.2272000014781952,0.20990000665187836,0.5629000067710876,-1.2226738,-0.9242264
Belgium,0.2240999937057495,0.35830000042915344,0.41760000586509705,0.020999999716877937,0.9495000243186951,0.029500000178813934,0.11379999667406082,0.1941000074148178,0.6919999718666077,-7.116671,0.37397313
Bulgaria,0.4088999927043915,0.23080000281333923,0.3603000044822693,0.6539000272750854,0.23839999735355377,0.10760000348091125,0.18960000574588776,0.18029999732971191,0.6301000118255615,-4.3002644,0.1406679
Czechia,0.42910000681877136,0.20520000159740448,0.36570000648498535,0.5954999923706055,0.2761000096797943,0.12839999794960022,0.14190000295639038,0.13529999554157257,0.7228000164031982,-7.589698,1.9692402
Cyprus,0.3472999930381775,0.22110000252723694,0.43160000443458557,0.5550000071525574,0.3522999882698059,0.09269999712705612,0.20000000298023224,0.20000000298023224,0.6000999808311462,-2.6549351,-0.5855791
Germany,0.4108999967575073,0.2425999939441681,0.3465000092983246,0.4875999987125397,0.4124000072479248,0.10010000318288803,0.26109999418258667,0.23270000517368317,0.5062000155448914,0.39782456,-1.5213723
Denmark,0.3801000118255615,0.23960000276565552,0.38029998540878296,0.4092000126838684,0.45489999651908875,0.13580000400543213,0.22120000422000885,0.20389999449253082,0.5748000144958496,-1.8595684,-1.1129189
Estonia,0.33250001072883606,0.19599999487400055,0.4715000092983246,0.5175999999046326,0.3165999948978424,0.16590000689029694,0.257999986410141,0.22660000622272491,0.515500009059906,-0.19055009,-2.072293
Croatia,0.39329999685287476,0.25040000677108765,0.3562999963760376,0.5194000005722046,0.4165000021457672,0.0640999972820282,0.2531999945640564,0.22589999437332153,0.5209000110626221,-0.08489446,-1.2928158
Finland,0.34540000557899475,0.22599999606609344,0.428600013256073,0.46380001306533813,0.35989999771118164,0.17630000412464142,0.2953999936580658,0.26409998536109924,0.4406000077724457,1.1955029,-2.4035156
France,0.28790000081062317,0.24369999766349792,0.4684000015258789,0.2313999980688095,0.5705999732017517,0.1979999989271164,0.10809999704360962,0.12600000202655792,0.765999972820282,-8.950931,2.333412
Malta,0.28600001335144043,0.22769999504089355,0.486299991607666,0.43540000915527344,0.3783000111579895,0.18629999458789825,0.25929999351501465,0.23839999735355377,0.5023000240325928,0.2999285,-2.055989
Luxembourg,0.289000004529953,0.2498999983072281,0.4611000120639801,0.39410001039505005,0.4668999910354614,0.13910000026226044,0.15629999339580536,0.1535000056028366,0.6901999711990356,-6.5402937,1.2805899
Lithuania,0.357699990272522,0.2912999987602234,0.35100001096725464,0.567300021648407,0.28839999437332153,0.14429999887943268,0.30790001153945923,0.24709999561309814,0.4449999928474426,1.3292104,-2.0170264
Latvia,0.35179999470710754,0.2759999930858612,0.37220001220703125,0.44429999589920044,0.3905999958515167,0.16519999504089355,0.17219999432563782,0.16750000417232513,0.6603000164031982,-5.442243,0.5203772
Italy,0.3221000134944916,0.2198999971151352,0.4580000042915344,0.47510001063346863,0.447299987077713,0.07760000228881836,0.12639999389648438,0.13590000569820404,0.7376999855041504,-8.143449,2.0924857
Ireland,0.34779998660087585,0.3046000003814697,0.3474999964237213,0.4180000126361847,0.4571000039577484,0.12489999830722809,0.22169999778270721,0.1979999989271164,0.580299973487854,-1.8958923,-0.73809516
Hungary,0.41940000653266907,0.25679999589920044,0.3237999975681305,0.5234000086784363,0.304500013589859,0.1720999926328659,0.16580000519752502,0.16349999606609344,0.6707000136375427,-5.8820434,1.019142
Spain,0.3968999981880188,0.2639000117778778,0.3391999900341034,0.17749999463558197,0.7421000003814697,0.0803999975323677,0.15489999949932098,0.13989999890327454,0.7052000164985657,-7.009266,1.6943017
Netherlands,0.3889000117778778,0.2574000060558319,0.35370001196861267,0.28139999508857727,0.5519000291824341,0.16660000383853912,0.17440000176429749,0.1648000031709671,0.6607999801635742,-5.3519654,0.8245965
Poland,0.35179999470710754,0.23469999432563782,0.41350001096725464,0.54830002784729,0.2985000014305115,0.15309999883174896,0.10869999974966049,0.12349999696016312,0.767799973487854,-9.010174,1.9357959
Portugal,0.4278999865055084,0.2476000040769577,0.3244999945163727,0.4072999954223633,0.4677000045776367,0.125,0.1273999959230423,0.14249999821186066,0.7300999760627747,-8.077748,1.62842
Romania,0.3111000061035156,0.2320999950170517,0.45680001378059387,0.5300999879837036,0.3174999952316284,0.15240000188350677,0.22589999437332153,0.20900000631809235,0.5651999711990356,-1.4638773,-1.3241187
Sweden,0.3750999867916107,0.22120000422000885,0.40380001068115234,0.4778999984264374,0.4165000021457672,0.10559999942779541,0.2451999932527542,0.2312999963760376,0.5235000252723694,-0.4182432,-1.7011589
Slovenia,0.39419999718666077,0.2734000086784363,0.33239999413490295,0.17589999735355377,0.7188000082969666,0.10540000349283218,0.11550000309944153,0.12319999933242798,0.7613000273704529,-8.583503,2.586847
Slovakia,0.3815000057220459,0.21940000355243683,0.39910000562667847,0.5619000196456909,0.3612000048160553,0.07689999788999557,0.15620000660419464,0.17679999768733978,0.6669999957084656,-6.0588593,0.469819
